"0","url_death_rate = ""http://www.ipss.go.jp/p-toukei/JMD/00/STATS/Mx_1x1.txt"""
"0","dat = read.table(url_death_rate, skip=2, header = TRUE)"
"0","dat %>% str"
"1","'data.frame':	"
"1",""
"1","7770"
"1",""
"1"," obs. of  "
"1",""
"1","5"
"1",""
"1"," variable"
"1",""
"1","s"
"1",""
"1",":"
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Year  "
"1",""
"1",":"
"1"," int  "
"1",""
"1","1947 1947 1947 1947 1947 1947 1947 1947 1947 1947"
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Age   "
"1",""
"1",":"
"1"," chr  "
"1",""
"1","""0"" ""1"" ""2"" ""3"""
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Female"
"1",""
"1",":"
"1"," chr  "
"1",""
"1","""0.087401"" ""0.033723"" ""0.016994"" ""0.011412"""
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Male  "
"1",""
"1",":"
"1"," chr  "
"1",""
"1","""0.099181"" ""0.034697"" ""0.016804"" ""0.011461"""
"1",""
"1"," ..."
"1",""
"1","
"
"1"," "
"1",""
"1","$ "
"1",""
"1","Total "
"1",""
"1",":"
"1"," chr  "
"1",""
"1","""0.093432"" ""0.034220"" ""0.016897"" ""0.011437"""
"1",""
"1"," ..."
"1",""
"1","
"
